o	n	s	s	n	s	n	n	n	n	n	n	s
60030196	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	12-5BOSS死亡慢动作
60030196	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	12-5队长展示
60030196	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	12-5队长展示2
60030195	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	12-5战斗失败
60030195	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	12-5队长展示2
60030197	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	12-6开场角色展示
60030199	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	12-6BOSS死亡慢动作
60030199	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	12-6队长展示
60030199	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	12-6队长展示2
60030198	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	12-6战斗失败
60030198	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	12-6队长展示2
60021060	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	12-7开场角色展示
60021060	0	aside_2	talk	gs_screenplay.str180	0	0	0	0	0	0	0	12-7旁白：青桐基地，CCG与喰种的战斗仍在继续，篠原带领的小队在屋顶遇到了老对手枭……
60021060	1	aside_1	talk	gs_screenplay.str114	assetbundles/prefabs/ui/image/icon/drama_dh/bushazhixiao_dh.assetbundle	81300111	0	0	0	0	0	12-7不杀之枭：十年前夺去我双臂的青年，不在吗？
60030200	1	aside_1	func	BossShow;boss=31000790	0	0	0	0	0	0	0	12-7BOSS展示
60030200	1	aside_1	func	PlayBossShowUI	0	0	0	0	0	0	0	12-7BOSS展示名字和描述
60030200	1	aside_1	func	BossAnimEnd	0	0	0	0	0	0	0	12-7BOSS展示结束
60030202	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	12-7BOSS死亡慢动作
60030202	1	aside_1	talk	gs_screenplay.str115	assetbundles/prefabs/ui/image/icon/drama_dh/bushazhixiao_dh.assetbundle	81300113	0	0	0	0	0	12-7不杀之枭：如果真存在所谓的灵魂，看来他好像并不想借力与你啊！
60030202	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	12-7队长展示
60030202	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	12-7队长展示2
60030201	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	12-7战斗失败
60030201	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	12-7队长展示2
60030203	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	13-1开场角色展示
60021061	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	13-1BOSS死亡慢动作
60021061	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	13-1队长展示
60021061	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	13-1队长展示2
60030205	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	13-1战斗失败
60030205	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	13-1队长展示2
60030206	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	13-2开场角色展示
60030208	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	13-2队长展示
60030208	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	13-2队长展示2
60030207	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	13-2战斗失败
60030207	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	13-2队长展示2
60030209	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	13-3开场角色展示
60030211	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	13-3BOSS死亡慢动作
60030211	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	13-3队长展示
60030211	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	13-3队长展示2
60030210	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	13-3战斗失败
60030210	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	13-3队长展示2
60030212	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	13-4开场角色展示
60030212	0	aside_1	talk	gs_screenplay.str116	0	0	0	0	0	0	0	13-4旁白：大楼剧烈晃动着，CCG搜查官开始撤离……西尾锦将重伤的董香带出去，金木自己却独自一人来到已成废墟的大楼，在这里与艾特的相遇，促使金木毅然入青铜树！
60030214	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	13-4BOSS死亡慢动作
60030214	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	13-4队长展示
60030214	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	13-4队长展示2
60030213	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	13-4战斗失败
60030213	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	13-4队长展示2
60030215	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	13-5开场角色展示
60030215	0	aside_1	talk	gs_screenplay.str181	0	0	0	0	0	0	0	13-5旁白：11区战役后，刚加入青桐树的金木就替组织拿下了9区和10区。
60030215	0	aside_1	talk	gs_screenplay.str1008	0	0	0	0	0	0	0	13-5旁白：CCG特等会议上，和修吉时正筹划着向各区派去支援，然而CCG开往奎库利亚的护送车又遭到青桐树的袭击……
60030218	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	13-5BOSS死亡慢动作
60030218	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	13-5队长展示
60030218	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	13-5队长展示2
60030217	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	13-5战斗失败
60030217	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	13-5队长展示2
60030219	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	13-6开场角色展示
60030219	0	aside_1	talk	gs_screenplay.str1009	0	0	0	0	0	0	0	13-6旁白：拦下护送车后绚都和金木留意到路灯上站着一黑一白两个戴着面具的人……路灯上的两人一言不发，只是迅速露出赫子扑向金木……
60030221	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	13-6BOSS死亡慢动作
60030221	1	aside_1	talk	gs_screenplay.str1010	assetbundles/prefabs/ui/image/icon/drama_dh/anjiunaibai_dh.assetbundle	81300281	0	0	0	0	0	13-6安久奈白：和爸爸说的一样，很强呢。
60030221	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	13-6队长展示
60030221	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	13-6队长展示2
60030220	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	13-6战斗失败
60030220	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	13-6队长展示2
60021062	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	13-7开场角色展示
60021062	2	aside_1	talk	gs_screenplay.str117	assetbundles/prefabs/ui/image/icon/drama_dh/wudaoxundu_dh.assetbundle	81300192	0	0	0	0	0	13-7雾岛绚都：什么啊，还以为会是什么人，结果出来了个笨蛋
60021062	0	aside_3	talk	gs_screenplay.str1011	0	0	0	0	0	0	0	13-7旁白：奈白两姐妹只是试探性的和金木交过手后就离开了，此时翻倒在路边的CCG护送车中窜出一个人疯了似的攻击绚都。
60021062	2	aside_2	talk	gs_screenplay.str118	assetbundles/prefabs/ui/image/icon/drama_dh/naji_dh1.assetbundle	81300203	0	0	0	0	0	13-7纳基：你们这群混蛋，看我把你们碾成渣渣
60030222	1	aside_1	func	BossShow;boss=31000860;anim_id=943	0	0	0	0	0	0	0	13-7BOSS展示
60030222	1	aside_1	func	PlayBossShowUI	0	0	0	0	0	0	0	13-7BOSS展示名字和描述
60030222	1	aside_1	func	BossAnimEnd	0	0	0	0	0	0	0	13-7BOSS展示结束
60030224	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	13-7BOSS死亡慢动作
60030224	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	13-7队长展示
60030224	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	13-7队长展示2
60030223	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	13-7战斗失败
60030223	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	13-7队长展示2
60030225	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	14-1开场角色展示
60030227	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	14-1BOSS死亡慢动作
60030227	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	14-1队长展示
60030227	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	14-1队长展示2
60030226	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	14-1战斗失败
60030226	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	14-1队长展示2
60030228	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	14-2开场角色展示
60030230	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	14-2BOSS死亡慢动作
60030230	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	14-2队长展示
60030230	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	14-2队长展示2
60030229	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	14-2战斗失败
60030229	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	14-2队长展示2
60030231	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	14-3开场角色展示
60030233	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	14-3BOSS死亡慢动作
60030233	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	14-3队长展示
60030233	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	14-3队长展示2
60030232	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	14-3战斗失败
60030232	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	14-3队长展示2
60021064	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	14-4开场角色展示
60021064	0	aside_3	talk	gs_screenplay.str182	0	0	0	0	0	0	0	14-4旁白：奎库利亚——喰种收容所，CCG为了从喰种神父那得到关于枭的情报，将亚门钢太郎派往这里去见那位曾将他收养在孤儿院的神父……
60021064	0	aside_1	talk	gs_screenplay.str119	0	81300169	0	0	0	0	0	14-4搜查官甲：零号门是不是开了啊？
60021064	0	aside_2	talk	gs_screenplay.str120	0	81300171	0	0	0	0	0	14-4搜查官乙：这时候收监，没听说啊！
60021064	0	aside_1	talk	gs_screenplay.str121	0	81300170	0	0	0	0	0	14-4搜查官甲：你去看看！
60030235	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	14-4BOSS死亡慢动作
60030235	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	14-4队长展示
60030235	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	14-4队长展示2
60030234	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	14-4战斗失败
60030234	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	14-4队长展示2
60030238	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	14-5BOSS死亡慢动作
60030238	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	14-5队长展示
60030238	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	14-5队长展示2
60030237	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	14-5战斗失败
60030237	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	14-5队长展示2
60030239	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	14-6开场角色展示
60030241	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	14-6队长展示
60030241	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	14-6队长展示2
60030240	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	14-6战斗失败
60030240	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	14-6队长展示2
60030242	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	14-7开场角色展示
60030243	1	aside_1	func	BossShow;boss=31000930;anim_id=638	0	0	0	0	0	0	0	14-7BOSS展示
60030243	1	aside_1	func	PlayBossShowUI	0	0	0	0	0	0	0	14-7BOSS展示名字和描述
60030243	1	aside_1	func	BossAnimEnd	0	0	0	0	0	0	0	14-7BOSS展示结束
60030245	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	14-7BOSS死亡慢动作
60030245	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	14-7队长展示
60030245	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	14-7队长展示2
60030244	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	14-7战斗失败
60030244	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	14-7队长展示2
60030246	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	15-1开场角色展示
60030248	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	15-1BOSS死亡慢动作
60030248	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	15-1队长展示
60030248	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	15-1队长展示2
60030247	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	15-1战斗失败
60030247	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	15-1队长展示2
60030249	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	15-2开场角色展示
60030251	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	15-2BOSS死亡慢动作
60030251	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	15-2队长展示
60030251	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	15-2队长展示2
60030250	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	15-2战斗失败
60030250	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	15-2队长展示2
60030252	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	15-3开场角色展示
60030254	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	15-3BOSS死亡慢动作
60030254	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	15-3队长展示
60030254	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	15-3队长展示2
60030253	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	15-3战斗失败
60030253	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	15-3队长展示2
60030255	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	15-4开场角色展示
60030255	0	aside_1	talk	gs_screenplay.str183	0	0	0	0	0	0	0	15-4旁白：亚门和真户晓刚杀掉一队青桐树的喰种，却发现本该被关押在奎利利亚的那些喰种也围了上来，两人从二楼过道跳下避开了这群喰种，然而纳基却出现在真户晓面前……
60030256	1	aside_1	func	BossShow;boss=31000970;anim_id=943	0	0	0	0	0	0	0	15-4BOSS展示
60030256	1	aside_1	func	PlayBossShowUI	0	0	0	0	0	0	0	15-4BOSS展示名字和描述
60030256	1	aside_1	func	BossAnimEnd	0	0	0	0	0	0	0	15-4BOSS展示结束
60021065	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	15-4BOSS死亡慢动作
60021065	2	aside_1	talk	gs_screenplay.str122	assetbundles/prefabs/ui/image/icon/drama_dh/naji_dh.assetbundle	81300204	0	0	0	0	0	15-4纳基：啊！搞错了，不是那边，应该是这边！对不起了
60021065	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	15-4队长展示
60021065	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	15-4队长展示2
60030257	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	15-4战斗失败
60030257	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	15-4队长展示2
60030258	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	15-5开场角色展示
60030260	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	15-5队长展示
60030260	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	15-5队长展示2
60030259	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	15-5战斗失败
60030259	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	15-5队长展示2
60030261	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	15-6开场角色展示
60030394	1	aside_1	func	BossShow;boss=31000990;anim_id=946	0	0	0	0	0	0	0	15-6BOSS展示
60030394	1	aside_1	func	PlayBossShowUI	0	0	0	0	0	0	0	15-6BOSS展示名字和描述
60030394	1	aside_1	func	BossAnimEnd	0	0	0	0	0	0	0	15-6BOSS展示结束
60030263	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	15-6BOSS死亡慢动作
60030263	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	15-6队长展示
60030263	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	15-6队长展示2
60030262	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	15-6战斗失败
60030262	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	15-6队长展示2
60030264	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	15-7开场角色展示
60030265	1	aside_1	func	BossShow;boss=31001000;anim_id=66	0	0	0	0	0	0	0	15-7BOSS展示
60030265	1	aside_1	func	PlayBossShowUI	0	0	0	0	0	0	0	15-7BOSS展示名字和描述
60030265	1	aside_1	func	BossAnimEnd	0	0	0	0	0	0	0	15-7BOSS展示结束
60030267	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	15-7BOSS死亡慢动作
60030267	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	15-7队长展示
60030267	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	15-7队长展示2
60030266	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	15-7战斗失败
60030266	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	15-7队长展示2
60030268	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	16-1开场角色展示
60030270	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	16-1BOSS死亡慢动作
60030270	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	16-1队长展示
60030270	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	16-1队长展示2
60030269	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	16-1战斗失败
60030269	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	16-1队长展示2
60030271	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	16-2开场角色展示
60030273	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	16-2BOSS死亡慢动作
60030273	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	16-2队长展示
60030273	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	16-2队长展示2
60030272	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	16-2战斗失败
60030272	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	16-2队长展示2
60030274	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	16-3开场角色展示
60030276	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	16-3BOSS死亡慢动作
60030276	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	16-3队长展示
60030276	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	16-3队长展示2
60030275	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	16-3战斗失败
60030275	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	16-3队长展示2
60030277	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	16-4开场角色展示
60021066	0	aside_3	talk	gs_screenplay.str184	0	0	0	0	0	0	0	16-4旁白：之前出手试探金木的一黑一白两个独眼喰种姐妹此时也出现在奎库利亚，被前来支援的CCG搜查官铃屋什造拦住了去路。似乎两姐妹还是人类的时候就和什造认识……
60021066	1	aside_1	talk	gs_screenplay.str123	assetbundles/prefabs/ui/image/icon/drama_dh/lingwushizao_dh1.assetbundle	81300214	0	0	0	0	0	16-4铃屋什造：你们俩怎么变成喰种了？
60021066	2	aside_2	talk	gs_screenplay.str124	assetbundles/prefabs/ui/image/icon/drama_dh/anjiunaibai_dh.assetbundle	81300290	0	0	0	0	0	16-4安久奈白：闭嘴，你早晚也会知道的！
60021066	1	aside_1	func	BossShow;boss=31001040;anim_id=173	0	0	0	0	0	0	0	16-4BOSS展示
60021066	1	aside_1	func	PlayBossShowUI	0	0	0	0	0	0	0	16-4BOSS展示名字和描述
60021066	1	aside_1	func	BossAnimEnd	0	0	0	0	0	0	0	16-4BOSS展示结束
60030279	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	16-4BOSS死亡慢动作
60030279	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	16-4队长展示
60030279	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	16-4队长展示2
60030278	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	16-4战斗失败
60030278	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	16-4队长展示2
60030395	1	aside_1	func	BossShow;boss=31001050;anim_id=10	0	0	0	0	0	0	0	16-5BOSS展示
60030395	1	aside_1	func	PlayBossShowUI	0	0	0	0	0	0	0	16-5BOSS展示名字和描述
60030395	1	aside_1	func	BossAnimEnd	0	0	0	0	0	0	0	16-5BOSS展示结束
60030282	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	16-5BOSS死亡慢动作
60030282	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	16-5队长展示
60030282	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	16-5队长展示2
60030281	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	16-5战斗失败
60030281	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	16-5队长展示2
60030283	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	16-6开场角色展示
60030285	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	16-6BOSS死亡慢动作
60030285	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	16-6队长展示
60030285	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	16-6队长展示2
60030284	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	16-6战斗失败
60030284	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	16-6队长展示2
60021067	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	16-7开场角色展示
60021067	1	aside_1	talk	gs_screenplay.str125	assetbundles/prefabs/ui/image/icon/drama_dh/longzezhengdao_dh.assetbundle	81300219	0	0	0	0	0	16-7泷泽政道：我来援护！
60021067	1	aside_2	talk	gs_screenplay.str126	assetbundles/prefabs/ui/image/icon/drama_dh/fasixiangjie_dh.assetbundle	81300223	0	0	0	0	0	16-7法寺项介：泷泽君，快退下！
60021067	2	aside_3	talk	gs_screenplay.str127	assetbundles/prefabs/ui/image/icon/drama_dh/duoduoliang_dh.assetbundle	81300227	0	0	0	0	0	16-7多多良：你的部下吗？
60030288	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	16-7BOSS死亡慢动作
60030288	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	16-7队长展示
